,stn_name,stn_id,stn_lon,stn_lat,stn_ele,stn_obs_hgt,stn_mnet_id,stn_tmzn,stn_datetime_start,stn_datetime_end,stn_notes
210,HOPLAND UC,HPDC1,-123.080556,39.030833,2682.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:15:00, 
209,FIVE CENT,WEFC1,-122.932136,40.753647,2602.0,6.1,2,America/Los_Angeles,2001-04-03 00:00:00,2017-10-20 19:20:00, 
217,WOFFORD HEIGHTS,WFHC1,-118.498889,35.721667,3935.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 19:00:00, 
185,JUNIPER SPRINGS,JSPN2,-119.776722,41.0805,5536.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:24:00, 
184,FOX MOUNTAIN,FOXN2,-119.568056,41.006111,6890.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:37:00, 
183,FISH SPRINGS,FISN2,-119.64175,38.924694,5230.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:33:00, 
159,SODA CREEK,SOAC1,-122.977222,39.425,1725.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:21:00, 
158,SLATER BUTTE,ATRC1,-123.353661,41.858336,4621.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:52:00, 
157,SIMS,SMSC1,-122.369931,41.071303,2537.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:32:00, 
156,SHADEQUARTER,SHQC1,-118.957875,36.567072,4340.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:55:00, 
155,SECRET TOWN,SETC1,-120.884422,39.183833,2757.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
154,SCORPION,CFCC1,-122.697467,41.109483,3365.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:31:00, 
153,SAWYERS BAR,SWBC1,-123.129714,41.301233,2455.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:22:00, 
152,SANTA ROSA,RSAC1,-122.711797,38.478483,599.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:29:00, 
160,SOLDIER MTN,SDRC1,-121.584325,40.926781,3704.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:13:00, 
151,SANTA RITA,SRTC1,-120.600111,36.348111,5036.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:57:00, 
149,ROSE PEAK,RSPC1,-121.735556,37.501944,3060.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
148,QUINCY RD,QYRC1,-120.941944,39.973333,3652.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:15:00, 
147,QUARTZ HILL,QTZC1,-122.933675,41.599119,4225.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
146,PULGAS,PUGC1,-122.298056,37.475,644.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:18:00, 
145,POVERTY,MIPC1,-121.770556,37.443056,2066.0,6.1,2,America/Los_Angeles,2002-05-11 00:00:00,2017-10-20 19:19:00, 
144,PILOT HILL,PLTC1,-121.0092,38.831681,1249.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:56:00, 
143,PIKE COUNTY LOOKOUT,PKCC1,-121.202394,39.474683,3701.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:10:00, 
142,PIERCE,PIEC1,-120.642222,40.246111,5811.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:15:00, 
150,ROUND MOUNTAIN,RNDC1,-121.462633,41.427042,5255.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:15:00, 
161,SOMES BAR,SMBC1,-123.492589,41.390267,915.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:16:00, 
162,SPRING VALLEY,HSPC1,-122.436389,37.5625,1075.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:18:00, 
163,STAMPEDE,SMDC1,-120.086975,39.471094,6207.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:33:00, 
182,DRY CANYON,DRYN2,-119.113444,41.443583,4900.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:38:00, 
181,DESERT SPRINGS,DESN2,-119.77,39.6725,5280.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:40:00, 
180,DEAD CAMEL MOUNTAIN,DEDN2,-118.943083,39.261972,4549.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:47:00, 
179,CATNIP MOUNTAIN,CATN2,-119.497194,41.921861,5750.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:27:00, 
178,BUFFALO CREEK,BUFN2,-119.788806,40.580583,3940.0,6.1,2,America/Los_Angeles,1970-01-01 00:00:00,2017-10-20 18:59:00, 
177,BLUEWING MOUNTAIN,BLUN2,-119.121611,40.501472,4570.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 19:37:00, 
176,BARREL SPRINGS,BRLN2,-119.939333,41.910722,5731.0,6.1,2,America/Los_Angeles,1998-07-28 00:00:00,2017-10-20 18:59:00, 
175,YOLLA BOLLA,YOBC1,-123.065622,40.337447,4481.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:35:00, 
174,WWOLF,WWRC1,-119.651667,37.859417,8038.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:53:00, 
173,WOLVERTON,WVTC1,-118.703333,36.445,5240.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:24:00, 
172,WHITMORE,WITC1,-121.899622,40.619475,2499.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:25:00, 
171,WHITE CLOUD,CISC1,-120.8375,39.316667,4320.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:33:00, 
170,WESTWOOD,WWDC1,-120.903322,40.305867,6155.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 18:56:00, 
169,WEED AIRPORT,WEEC1,-122.454625,41.478925,2929.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:48:00, 
168,WALKER PASS,ONYC1,-118.056944,35.665833,5572.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:00:00, 
167,VAN BREMMER,VABC1,-121.794875,41.642967,5303.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:31:00, 
166,TRINITY CAMP,TCAC1,-122.804486,40.786419,3308.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
165,DOUBLE H,TR730,-118.044167,41.6525,6380.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:47:00, 
164,THOMES CREEK,TCKC1,-122.609903,39.854214,1029.0,6.1,2,America/Los_Angeles,1999-12-02 00:00:00,2017-10-20 19:28:00, 
228,DINKEY,DKYC1,-119.157264,37.066492,5737.0,6.1,2,America/Los_Angeles,2001-06-26 00:00:00,2017-10-20 19:05:00, 
404,BLACK ROCK PLAYA,TT484,-119.194222,40.756667,3916.0,6.1,2,UTC,2017-10-20 13:12:04.490810,2017-10-20 13:12:04.490810, 
